2d_loss   	3d_loss   	adv_loss   	temporal_loss   	
0.002363	0.002976	-0.089668	0.168139	
0.002396	0.003037	-0.101497	0.170922	
0.002339	0.002948	-0.138607	0.161373	
0.002269	0.002912	-0.133775	0.178748	
0.002398	0.003102	-0.137900	0.177552	
0.002339	0.002854	-0.141338	0.170004	
0.002393	0.003009	-0.132019	0.177092	
0.002281	0.003073	-0.160129	0.167535	
0.002325	0.002863	-0.130885	0.167365	
0.002663	0.003227	-0.148623	0.171313	
0.002247	0.002954	-0.123340	0.168950	
0.002240	0.002943	-0.116124	0.170615	
0.002253	0.002854	-0.088944	0.164365	
0.002578	0.003106	-0.084329	0.170949	
0.002363	0.003055	-0.152559	0.173537	
0.002418	0.002993	-0.091055	0.171913	
0.002171	0.002876	-0.103807	0.169079	
0.002421	0.003000	-0.082254	0.173039	
0.002319	0.002959	-0.102229	0.179802	
0.002588	0.003184	-0.129798	0.177229	
0.002626	0.003118	-0.100641	0.172939	
0.002579	0.003023	-0.109743	0.185182	
0.002458	0.003077	-0.095286	0.180497	
0.002156	0.002773	-0.111975	0.166319	
0.002389	0.002979	-0.115608	0.166237	
0.002295	0.002997	-0.138174	0.180040	
0.002136	0.002874	-0.121458	0.161792	
0.002283	0.003051	-0.104203	0.165438	
0.002745	0.003400	-0.105073	0.181333	
0.002377	0.002937	-0.086091	0.176448	
0.002500	0.003083	-0.097908	0.171979	
0.002297	0.002840	-0.083096	0.169619	
0.002209	0.003095	-0.134259	0.169507	
0.002405	0.003106	-0.125345	0.176024	
0.002340	0.003101	-0.112396	0.192256	
0.002064	0.002882	-0.109069	0.169242	
0.002100	0.002852	-0.122933	0.178264	
0.002682	0.003203	-0.119017	0.180520	
0.002324	0.003015	-0.108324	0.166412	
0.002121	0.002865	-0.131688	0.181942	
0.002469	0.003158	-0.142747	0.189221	
0.002308	0.003058	-0.125907	0.184449	
0.002757	0.003409	-0.157965	0.201196	
0.002272	0.002983	-0.130535	0.175555	
0.002307	0.003027	-0.142779	0.184379	
0.002508	0.003269	-0.135996	0.175356	
0.002744	0.003815	-0.162789	0.170719	
0.002330	0.003113	-0.121133	0.169507	
0.002343	0.002961	-0.130926	0.166197	
0.002318	0.003111	-0.129554	0.171995	
0.002276	0.002995	-0.111040	0.170637	
0.002530	0.003099	-0.134980	0.185566	
0.002616	0.003213	-0.108464	0.191336	
0.002405	0.003114	-0.117908	0.169759	
0.002475	0.002990	-0.111950	0.174711	
0.002496	0.003254	-0.113038	0.176119	
0.002173	0.002907	-0.096326	0.171392	
0.002230	0.002980	-0.103274	0.170611	
0.002244	0.002821	-0.108164	0.174255	
0.002189	0.002798	-0.114690	0.177844	
0.002267	0.002959	-0.100373	0.179375	
0.002350	0.003060	-0.108131	0.177208	
0.002688	0.003060	-0.139750	0.171006	
0.002709	0.003187	-0.112213	0.192885	
0.002632	0.003089	-0.123235	0.177001	
0.002491	0.003095	-0.129573	0.173461	
0.002648	0.003267	-0.127558	0.171536	
0.002001	0.002662	-0.123548	0.167217	
0.002526	0.003308	-0.071991	0.181309	
0.002389	0.003304	-0.123149	0.183614	
0.002377	0.003071	-0.091781	0.174116	
0.002274	0.003023	-0.141645	0.167148	
0.002562	0.003137	-0.103611	0.170918	
0.002649	0.003348	-0.093031	0.191502	
0.002409	0.003051	-0.113054	0.186731	
0.002292	0.003150	-0.115433	0.186472	
0.002429	0.003234	-0.078663	0.182036	
0.002535	0.003122	-0.086549	0.183058	
0.002668	0.003391	-0.064797	0.190836	
0.002256	0.002872	-0.099556	0.179281	
0.002391	0.002981	-0.089998	0.180625	
0.002485	0.003229	-0.094132	0.181439	
0.002342	0.002911	-0.112105	0.177451	
0.002432	0.003064	-0.128921	0.183659	
0.002282	0.002899	-0.102101	0.158809	
0.002296	0.002846	-0.109921	0.178778	
0.002507	0.003222	-0.080520	0.179043	
0.002126	0.002843	-0.103417	0.163694	
0.002458	0.003003	-0.094152	0.181776	
0.002327	0.002819	-0.121997	0.177761	
0.002555	0.003313	-0.098113	0.174049	
0.002596	0.003368	-0.104250	0.173367	
0.002411	0.003157	-0.097524	0.174753	
0.002210	0.002947	-0.090289	0.171111	
0.002445	0.003113	-0.111228	0.171221	
0.002248	0.002993	-0.097169	0.171105	
0.002436	0.003144	-0.076921	0.177212	
0.002460	0.003099	-0.105245	0.188590	
0.002462	0.003175	-0.099016	0.185587	
0.002311	0.003021	-0.126819	0.175661	
0.002650	0.003302	-0.116064	0.190526	
0.002263	0.002946	-0.094737	0.177403	
0.002587	0.003094	-0.114485	0.164517	
0.002201	0.002839	-0.134170	0.174988	
0.002410	0.002983	-0.103115	0.173802	
0.002541	0.003015	-0.130942	0.182448	
0.002537	0.003233	-0.081227	0.187022	
0.002623	0.003280	-0.103360	0.182757	
0.002455	0.003077	-0.110684	0.183738	
0.002453	0.003264	-0.097450	0.178813	
0.002391	0.003143	-0.084356	0.168833	
0.002511	0.003148	-0.101633	0.181882	
0.002307	0.003081	-0.100286	0.177658	
0.002450	0.003114	-0.091736	0.174008	
0.002417	0.003242	-0.100214	0.174144	
0.002475	0.003184	-0.114315	0.179590	
0.002279	0.002899	-0.069456	0.178644	
0.002566	0.003286	-0.068026	0.176328	
0.002589	0.003199	-0.097248	0.177926	
0.002246	0.002985	-0.075506	0.175742	
0.002489	0.003181	-0.044753	0.169900	
0.002431	0.003116	-0.103064	0.190868	
0.002312	0.002936	-0.066528	0.170813	
0.002237	0.002809	-0.071225	0.176802	
0.002602	0.003046	-0.086897	0.167238	
0.002450	0.003076	-0.098924	0.171220	
0.002492	0.003359	-0.103329	0.165484	
0.002640	0.003345	-0.126277	0.180911	
0.002343	0.003125	-0.137012	0.190690	
0.002730	0.003497	-0.127275	0.156217	
0.002661	0.003148	-0.141124	0.186747	
0.002313	0.002991	-0.104518	0.184610	
0.002732	0.003328	-0.122914	0.166482	
0.002819	0.003395	-0.125296	0.161897	
0.002391	0.003060	-0.114468	0.165508	
0.002291	0.002950	-0.099590	0.167985	
0.002227	0.002916	-0.100969	0.172296	
0.002788	0.003407	-0.101970	0.174840	
0.002483	0.003185	-0.133880	0.177486	
0.002782	0.003494	-0.116843	0.179666	
0.002769	0.003390	-0.113113	0.177362	
0.002285	0.003046	-0.110162	0.164778	
0.002366	0.002990	-0.097459	0.180675	
0.002285	0.002943	-0.103149	0.175178	
0.002493	0.003153	-0.108216	0.175773	
0.002337	0.003066	-0.114679	0.176955	
0.002505	0.003271	-0.119351	0.195795	
0.002602	0.003261	-0.143210	0.175117	
0.002467	0.003215	-0.141573	0.174359	
0.002539	0.003147	-0.145388	0.191433	
0.002319	0.002928	-0.135155	0.179594	
0.002285	0.002975	-0.107712	0.175804	
0.002293	0.002878	-0.127830	0.171567	
0.002232	0.003077	-0.120703	0.191710	
0.002506	0.003149	-0.113342	0.174310	
0.002514	0.003223	-0.137939	0.164403	
0.002913	0.003351	-0.126536	0.183215	
0.002480	0.003119	-0.110159	0.189881	
0.002125	0.002753	-0.110749	0.170184	
0.002450	0.003018	-0.122999	0.166487	
0.002142	0.002701	-0.116406	0.164441	
0.002201	0.002807	-0.141541	0.161781	
0.002255	0.002979	-0.153243	0.179236	
0.002276	0.002974	-0.138904	0.186899	
0.002376	0.003048	-0.142691	0.170963	
0.002440	0.003035	-0.134391	0.177375	
0.002608	0.003128	-0.134078	0.184476	
0.002373	0.003211	-0.107737	0.163045	
0.002261	0.002869	-0.157782	0.171699	
0.002583	0.003371	-0.136921	0.166523	
0.002547	0.003185	-0.123820	0.165959	
0.002467	0.003290	-0.117835	0.174687	
0.002690	0.003272	-0.175744	0.189359	
0.002276	0.003089	-0.110378	0.163852	
0.002413	0.003090	-0.136975	0.174150	
0.002430	0.002901	-0.095737	0.176304	
0.002248	0.003068	-0.109678	0.178435	
0.002485	0.002996	-0.135783	0.180847	
0.002322	0.002987	-0.092245	0.168664	
0.002204	0.002798	-0.099462	0.168737	
0.002223	0.002939	-0.115003	0.162940	
0.002555	0.003146	-0.104137	0.187356	
0.002390	0.003306	-0.092566	0.174431	
0.002319	0.002906	-0.102304	0.180973	
0.002542	0.003365	-0.111599	0.161049	
0.002448	0.003026	-0.104864	0.171146	
0.002331	0.003051	-0.121591	0.169956	
0.002445	0.003228	-0.099185	0.178751	
0.002628	0.003231	-0.086804	0.169713	
0.002329	0.003062	-0.060936	0.168847	
0.002477	0.003169	-0.128267	0.179058	
0.002581	0.003140	-0.098789	0.171795	
0.002635	0.003356	-0.109557	0.169327	
0.002631	0.003193	-0.056798	0.201595	
0.002320	0.002940	-0.073553	0.173333	
0.002405	0.003097	-0.080594	0.168670	
0.002507	0.003419	-0.071239	0.190325	
0.002333	0.002963	-0.109870	0.174570	
0.002092	0.002789	-0.105655	0.167153	
0.002220	0.002954	-0.114115	0.174819	
0.002261	0.002864	-0.105753	0.170292	
0.002481	0.003138	-0.081986	0.169584	
0.002603	0.003188	-0.080749	0.169079	
0.002179	0.002804	-0.116529	0.170133	
0.002527	0.003117	-0.074111	0.173036	
0.002232	0.002889	-0.078430	0.172994	
0.002510	0.003055	-0.101056	0.175454	
0.002132	0.002743	-0.094205	0.169856	
0.002402	0.003058	-0.115648	0.177310	
0.002377	0.003024	-0.089851	0.172762	
0.002214	0.002756	-0.077888	0.184067	
0.002291	0.002927	-0.079585	0.171286	
0.002602	0.003126	-0.101213	0.167807	
0.002187	0.002852	-0.110504	0.176021	
0.002420	0.003010	-0.124108	0.187799	
0.002590	0.003046	-0.136629	0.179215	
0.002310	0.002929	-0.102308	0.167514	
0.002274	0.002875	-0.128647	0.162186	
0.002587	0.003150	-0.107181	0.176709	
0.002099	0.002739	-0.100648	0.169880	
0.002308	0.002865	-0.114876	0.183685	
0.002244	0.002999	-0.104202	0.170559	
0.002531	0.003199	-0.093483	0.179368	
0.002330	0.002924	-0.117979	0.167561	
0.002426	0.002956	-0.105142	0.165722	
0.002485	0.002922	-0.117861	0.187794	
0.002235	0.002774	-0.132884	0.159337	
0.002662	0.003263	-0.105676	0.174462	
0.002262	0.002943	-0.136298	0.177629	
0.002358	0.002961	-0.135730	0.185658	
0.002310	0.002879	-0.159589	0.178486	
0.002419	0.002914	-0.158022	0.172142	
0.002156	0.002895	-0.152145	0.171295	
0.002371	0.002925	-0.153397	0.175884	
0.002335	0.002781	-0.150779	0.179239	
0.002449	0.003105	-0.153623	0.166412	
0.002243	0.002780	-0.124388	0.176476	
0.002349	0.002919	-0.134785	0.175136	
0.002488	0.003089	-0.152552	0.171611	
0.002701	0.003497	-0.115599	0.173665	
0.002244	0.002779	-0.121129	0.161656	
0.002171	0.002825	-0.108358	0.171716	
0.002477	0.003062	-0.128545	0.164302	
0.002313	0.002873	-0.087720	0.172275	
0.002050	0.002827	-0.101312	0.164063	
0.002439	0.003188	-0.106424	0.172792	
0.002424	0.002965	-0.108706	0.182424	
0.002589	0.003484	-0.127583	0.169945	
0.002337	0.003043	-0.140464	0.177609	
0.002463	0.003093	-0.140081	0.181036	
0.002140	0.002738	-0.126080	0.174539	
0.002603	0.003174	-0.120950	0.160729	
0.002468	0.003067	-0.107144	0.176892	
0.002386	0.003129	-0.143822	0.178767	
0.002087	0.002707	-0.082343	0.164847	
0.002159	0.002727	-0.104698	0.169141	
0.002563	0.003131	-0.082516	0.186767	
0.002304	0.002911	-0.092550	0.171792	
0.002302	0.002829	-0.106855	0.178783	
0.002461	0.003238	-0.103337	0.167724	
0.002203	0.002787	-0.096381	0.170752	
0.002142	0.002776	-0.107284	0.165718	
0.002193	0.002813	-0.120564	0.161608	
0.002226	0.002839	-0.113057	0.164835	
0.002446	0.003146	-0.084315	0.183424	
0.002235	0.002907	-0.126117	0.161937	
0.002256	0.002978	-0.071344	0.169631	
0.002823	0.003362	-0.099451	0.169721	
0.002282	0.003008	-0.108936	0.167568	
0.002283	0.002943	-0.071467	0.180854	
0.002602	0.003101	-0.083980	0.171727	
0.002301	0.002946	-0.076360	0.172144	
0.002152	0.002786	-0.062988	0.165882	
0.002646	0.003396	-0.061819	0.181004	
0.002086	0.002703	-0.089642	0.158813	
0.002416	0.003012	-0.074611	0.175632	
0.002226	0.002869	-0.085452	0.158842	
0.002528	0.003134	-0.075423	0.185051	
0.002185	0.002838	-0.105592	0.165077	
0.002520	0.002995	-0.124052	0.168774	
0.002188	0.002791	-0.072957	0.172599	
0.002203	0.002789	-0.098350	0.162580	
0.002530	0.003175	-0.126541	0.165103	
0.001955	0.002654	-0.067437	0.173296	
0.002703	0.003243	-0.096253	0.165728	
0.002315	0.002949	-0.080785	0.163607	
0.002229	0.002845	-0.122259	0.175046	
0.002594	0.003222	-0.102684	0.169595	
0.002331	0.002833	-0.097970	0.175419	
0.002173	0.002709	-0.116844	0.190311	
0.002107	0.002773	-0.122230	0.164539	
0.002335	0.002977	-0.116966	0.174302	
0.002270	0.002973	-0.111600	0.168363	
0.002757	0.003248	-0.091879	0.177876	
0.002376	0.003041	-0.093722	0.184639	
0.002361	0.002973	-0.151675	0.172701	
0.002575	0.003139	-0.110177	0.179241	
0.002446	0.003008	-0.103299	0.172880	
0.002332	0.002895	-0.091867	0.175783	
0.002558	0.003006	-0.101980	0.177951	
0.002701	0.003156	-0.072071	0.177403	
0.002365	0.002874	-0.095299	0.164953	
0.002447	0.002943	-0.107738	0.177091	
0.002245	0.002821	-0.118740	0.169309	
0.002114	0.002723	-0.113957	0.177659	
0.002511	0.003047	-0.114341	0.186902	
0.002445	0.003152	-0.091558	0.171029	
0.002131	0.002884	-0.078082	0.169131	
0.002818	0.003412	-0.116012	0.178040	
0.002430	0.003162	-0.098021	0.181632	
0.002637	0.003280	-0.116229	0.165425	
0.002278	0.002881	-0.111095	0.162605	
0.002538	0.003203	-0.109726	0.173297	
0.002208	0.002854	-0.094161	0.172564	
0.002355	0.002865	-0.064236	0.180200	
0.002320	0.002860	-0.105472	0.175799	
0.002426	0.002933	-0.062564	0.182347	
0.002555	0.003226	-0.109163	0.185242	
0.002270	0.002988	-0.114143	0.176289	
0.002484	0.003026	-0.084403	0.171846	
0.002205	0.002936	-0.095860	0.174596	
0.002387	0.003116	-0.123429	0.174781	
0.002382	0.002958	-0.132377	0.169568	
0.002192	0.002826	-0.124995	0.159235	
0.002420	0.002874	-0.128286	0.169946	
0.002261	0.002942	-0.125345	0.160436	
0.002244	0.002698	-0.143223	0.188391	
0.002170	0.002795	-0.134235	0.153208	
0.002136	0.002697	-0.094495	0.161093	
0.002514	0.003105	-0.109070	0.188800	
0.002405	0.002956	-0.180122	0.173173	
0.002557	0.003190	-0.118746	0.163107	
0.002170	0.002826	-0.149396	0.168431	
0.002292	0.002791	-0.139437	0.168230	
0.002223	0.002887	-0.125799	0.164775	
0.002477	0.003012	-0.152952	0.182517	
0.002452	0.003056	-0.112271	0.181355	
0.002491	0.002948	-0.147980	0.178759	
0.002426	0.003032	-0.145646	0.169623	
0.002258	0.002927	-0.102901	0.161692	
0.002411	0.003001	-0.093338	0.178965	
0.002059	0.002595	-0.104419	0.159739	
0.002595	0.003115	-0.111346	0.174117	
0.002251	0.002903	-0.081271	0.179786	
0.002550	0.003149	-0.112333	0.176136	
0.002366	0.002963	-0.097988	0.172537	
0.002512	0.003036	-0.126500	0.162849	
0.002337	0.002865	-0.099747	0.167228	
0.002236	0.002827	-0.127452	0.168711	
0.002185	0.002851	-0.081518	0.170456	
0.002233	0.002788	-0.096401	0.163752	
0.002257	0.002834	-0.088049	0.158701	
0.002188	0.002818	-0.107358	0.164200	
0.002449	0.002980	-0.098117	0.172078	
0.002402	0.002995	-0.116946	0.171080	
0.002465	0.002932	-0.117631	0.168215	
0.002139	0.002787	-0.075355	0.177124	
0.002197	0.002752	-0.096721	0.178811	
0.002324	0.002820	-0.075338	0.175816	
0.002380	0.002912	-0.099819	0.173802	
0.002325	0.002859	-0.077801	0.168043	
0.002698	0.003459	-0.102941	0.161239	
0.002542	0.002967	-0.091393	0.176008	
0.002640	0.003280	-0.120847	0.202087	
0.002247	0.002849	-0.095256	0.161883	
0.002586	0.003115	-0.118950	0.166734	
0.002202	0.002855	-0.102983	0.165610	
0.002169	0.002748	-0.074574	0.158009	
0.002386	0.003059	-0.113005	0.173307	
0.002308	0.002785	-0.121660	0.170730	
0.002101	0.002752	-0.108364	0.175751	
0.002348	0.002994	-0.152940	0.160469	
0.002118	0.002653	-0.124281	0.162487	
0.002462	0.002934	-0.122457	0.160531	
0.002176	0.002829	-0.104722	0.161493	
0.002405	0.002990	-0.140616	0.166152	
0.002328	0.002943	-0.130496	0.166343	
0.002293	0.002887	-0.125412	0.175625	
0.002174	0.002647	-0.120851	0.164510	
0.002437	0.003126	-0.117317	0.164032	
0.002349	0.002938	-0.139491	0.171411	
0.002058	0.002659	-0.131013	0.165645	
0.002312	0.002929	-0.152012	0.172910	
0.002297	0.002950	-0.113019	0.158950	
0.002341	0.003075	-0.173508	0.169962	
0.002461	0.003043	-0.166461	0.173580	
0.002243	0.002816	-0.108826	0.168552	
0.002299	0.003022	-0.122147	0.164184	
0.002696	0.003347	-0.101250	0.175977	
0.002404	0.002931	-0.102713	0.183645	
0.002355	0.002934	-0.109066	0.161942	
0.002167	0.002789	-0.124492	0.175932	
0.002268	0.002942	-0.118649	0.165040	
0.002448	0.003042	-0.102228	0.165945	
0.002059	0.002675	-0.151933	0.171436	
0.002462	0.003161	-0.108405	0.177524	
0.002375	0.003206	-0.149887	0.169602	
0.002306	0.003096	-0.130661	0.166241	
0.002255	0.002910	-0.118554	0.161569	
0.002375	0.002880	-0.119232	0.177175	
0.002635	0.003253	-0.131229	0.161118	
0.002499	0.003249	-0.141205	0.178318	
0.002229	0.002874	-0.109861	0.163778	
0.002267	0.003043	-0.124236	0.167535	
0.002133	0.002687	-0.121880	0.165717	
0.002978	0.003425	-0.115660	0.175178	
0.002411	0.002952	-0.083276	0.169934	
0.002167	0.002757	-0.118593	0.159591	
0.002573	0.003261	-0.100300	0.167718	
0.002176	0.002662	-0.083627	0.167123	
0.002622	0.003322	-0.114093	0.161393	
0.002367	0.003106	-0.101726	0.169625	
0.002232	0.002959	-0.107791	0.167885	
0.002400	0.002980	-0.121505	0.171670	
0.002296	0.002918	-0.117457	0.162347	
0.002674	0.003202	-0.101908	0.171495	
0.002482	0.003088	-0.175743	0.170073	
0.002118	0.002863	-0.148324	0.178167	
0.002406	0.003039	-0.151441	0.168566	
0.002422	0.002975	-0.134277	0.168652	
0.002303	0.002933	-0.149366	0.181527	
0.002420	0.003190	-0.133085	0.166167	
0.002461	0.003155	-0.106060	0.162315	
0.002414	0.003038	-0.088460	0.168041	
0.002588	0.003250	-0.125563	0.169117	
0.002465	0.003092	-0.119594	0.179100	
0.002579	0.003161	-0.100941	0.176469	
0.002353	0.002920	-0.104542	0.158411	
0.002364	0.002871	-0.106244	0.170562	
0.002339	0.002953	-0.129860	0.159495	
0.002682	0.003331	-0.096113	0.181589	
0.002359	0.002984	-0.110189	0.177335	
0.002445	0.003096	-0.102748	0.176028	
0.002354	0.002998	-0.068123	0.175085	
0.002616	0.003139	-0.091558	0.185380	
0.002136	0.002887	-0.066025	0.154233	
0.002245	0.002776	-0.108890	0.171751	
0.002554	0.003038	-0.074378	0.180698	
0.002259	0.002863	-0.069527	0.164704	
0.002059	0.002641	-0.104846	0.163485	
0.002420	0.002858	-0.077884	0.173537	
0.002176	0.002778	-0.085684	0.159770	
0.002394	0.002921	-0.104029	0.168125	
0.002269	0.002810	-0.099678	0.160127	
0.002433	0.002968	-0.087257	0.171011	
0.002276	0.002907	-0.102994	0.172136	
0.002486	0.003048	-0.111178	0.169192	
0.002531	0.003179	-0.124086	0.175425	
0.002355	0.002986	-0.096273	0.165247	
0.002424	0.003010	-0.123927	0.175516	
0.002318	0.002934	-0.122128	0.158620	
0.002670	0.003361	-0.113488	0.168852	
0.002317	0.002908	-0.091296	0.177581	
0.002348	0.002896	-0.104298	0.170381	
0.002240	0.002707	-0.108087	0.171061	
0.002297	0.002746	-0.091298	0.179101	
0.002238	0.002865	-0.097915	0.161425	
0.002552	0.003074	-0.088393	0.172949	
0.002437	0.003087	-0.108841	0.165629	
0.002220	0.002803	-0.104348	0.159157	
0.002264	0.002823	-0.081766	0.172441	
0.002608	0.003192	-0.103049	0.178478	
0.002347	0.003035	-0.115070	0.171887	
0.002571	0.003055	-0.079473	0.174337	
0.002284	0.003076	-0.084082	0.160363	
0.002439	0.002858	-0.104363	0.171227	
0.002633	0.003298	-0.087716	0.179204	
0.002432	0.003168	-0.079829	0.169859	
0.002308	0.003118	-0.109083	0.172379	
0.002473	0.003174	-0.116023	0.173585	
0.002587	0.003343	-0.092732	0.175955	
0.002503	0.003200	-0.095580	0.175023	
0.002291	0.002954	-0.085941	0.170859	
0.002553	0.003214	-0.112856	0.168557	
0.002419	0.002980	-0.127871	0.184260	
0.002417	0.002949	-0.118156	0.172696	
0.002289	0.002866	-0.163344	0.162595	
0.002224	0.002867	-0.136288	0.161116	
0.002244	0.002916	-0.158674	0.169171	
0.002324	0.002818	-0.136344	0.163791	
0.002358	0.002935	-0.137112	0.168971	
0.002118	0.002832	-0.134542	0.166994	
0.002317	0.002864	-0.134123	0.164477	
0.002394	0.003038	-0.129042	0.182486	
0.002428	0.002979	-0.148683	0.164639	
0.002292	0.002865	-0.087556	0.177407	
0.002452	0.003112	-0.139218	0.167440	
0.002353	0.003136	-0.135181	0.174396	
0.002102	0.002803	-0.153580	0.182411	
0.002446	0.003050	-0.147390	0.159825	
0.002324	0.002916	-0.114920	0.173426	
0.002146	0.002803	-0.092187	0.173350	
0.002368	0.003038	-0.113675	0.171431	
0.002328	0.002879	-0.146910	0.176378	
0.002560	0.003090	-0.144356	0.163265	
0.002360	0.003081	-0.120332	0.169380	
0.002207	0.002879	-0.107940	0.161350	
0.002336	0.002939	-0.123501	0.161535	
0.002330	0.002835	-0.118539	0.166431	
0.002166	0.002841	-0.118322	0.168696	
0.002294	0.002906	-0.105617	0.165466	
0.002890	0.003432	-0.131796	0.169252	
0.002229	0.002956	-0.134007	0.163877	
0.002253	0.002942	-0.117911	0.180363	
0.002274	0.003000	-0.106867	0.160155	
0.002393	0.003174	-0.119877	0.161426	
0.002504	0.003189	-0.114375	0.171927	
0.002379	0.003063	-0.068783	0.155780	
0.002513	0.002871	-0.102199	0.175605	
0.002520	0.003056	-0.098314	0.166042	
0.002373	0.002959	-0.098082	0.173605	
0.002367	0.002982	-0.118898	0.173552	
0.002636	0.003267	-0.103726	0.173189	
0.002510	0.003075	-0.106593	0.170303	
0.002547	0.003181	-0.110398	0.173592	
0.002019	0.002775	-0.104735	0.159270	
0.002395	0.002983	-0.113528	0.172064	
0.002260	0.002962	-0.089716	0.170844	
0.002407	0.003097	-0.091065	0.171443	
0.002411	0.002961	-0.083811	0.169927	
0.002165	0.002832	-0.129353	0.167958	
0.002425	0.003036	-0.110324	0.176487	
0.002357	0.003052	-0.127386	0.160138	
0.002457	0.003134	-0.105099	0.171944	
0.002853	0.003480	-0.093933	0.182349	
0.002331	0.002954	-0.123579	0.163145	
0.002184	0.002845	-0.081763	0.176179	
0.002352	0.003025	-0.083113	0.166976	
0.002379	0.003084	-0.135757	0.175748	
0.003269	0.003683	-0.113997	0.166773	
0.002304	0.002951	-0.140300	0.163752	
0.002207	0.002843	-0.111626	0.171975	
0.002377	0.002944	-0.130690	0.168080	
0.002268	0.003188	-0.093076	0.159272	
0.002293	0.002893	-0.116818	0.159818	
0.002160	0.002879	-0.105835	0.170979	
0.002705	0.003312	-0.078568	0.167487	
0.002229	0.002949	-0.087277	0.188120	
0.002312	0.002850	-0.084605	0.172112	
0.002288	0.002878	-0.074991	0.168763	
0.002445	0.003094	-0.087508	0.175038	
0.002613	0.003245	-0.083223	0.154454	
0.002351	0.002984	-0.093622	0.173263	
0.002416	0.003101	-0.129051	0.161031	
0.002054	0.002770	-0.099942	0.169663	
0.002304	0.002922	-0.069592	0.165482	
0.002463	0.003069	-0.064512	0.180210	
0.002248	0.002780	-0.091127	0.186974	
0.002399	0.003067	-0.071987	0.175595	
0.002354	0.002952	-0.102014	0.166378	
0.002365	0.003044	-0.091924	0.164426	
0.002401	0.003109	-0.109258	0.164545	
0.002364	0.002965	-0.118044	0.162829	
0.002336	0.002902	-0.083077	0.171098	
0.002151	0.002709	-0.140452	0.169402	
0.002693	0.003367	-0.109328	0.175893	
0.002420	0.002855	-0.140507	0.163118	
0.002330	0.002909	-0.120343	0.173393	
0.002374	0.003011	-0.134164	0.172858	
0.002201	0.002849	-0.137758	0.168307	
0.002071	0.002592	-0.131670	0.174033	
0.002295	0.002909	-0.122029	0.176523	
0.002183	0.002904	-0.120964	0.175032	
0.002341	0.002881	-0.132512	0.180176	
0.002246	0.002852	-0.147007	0.179137	
0.002338	0.002948	-0.131094	0.181547	
0.002420	0.003020	-0.129301	0.163179	
0.002254	0.002844	-0.101714	0.159339	
0.002649	0.003167	-0.137630	0.171657	
0.002164	0.002728	-0.103087	0.157236	
0.002267	0.002910	-0.110398	0.167573	
0.002287	0.002975	-0.118875	0.167748	
0.002129	0.002747	-0.117030	0.166206	
0.002355	0.002939	-0.113283	0.168989	
0.002412	0.003122	-0.109989	0.157308	
0.002654	0.003292	-0.125313	0.168267	
0.002061	0.002630	-0.111930	0.163557	
0.002365	0.002803	-0.115514	0.166527	
0.002434	0.002874	-0.108281	0.171214	
0.002277	0.002754	-0.135942	0.160224	
0.002230	0.002865	-0.111238	0.164383	
0.002282	0.002968	-0.130254	0.163257	
0.002138	0.002847	-0.119271	0.172319	
0.002227	0.002948	-0.130676	0.171297	
0.002250	0.003028	-0.115309	0.171675	
0.002246	0.003043	-0.132588	0.171438	
0.002040	0.002798	-0.123700	0.167411	
0.002048	0.002669	-0.130221	0.166395	
0.002099	0.002810	-0.137143	0.161804	
0.002453	0.002979	-0.127310	0.167489	
0.002444	0.002956	-0.115372	0.168174	
0.002286	0.002917	-0.106523	0.164952	
0.002436	0.003058	-0.085312	0.161383	
0.002212	0.002901	-0.135729	0.171334	
0.002181	0.002889	-0.134432	0.162518	
0.002185	0.002802	-0.125191	0.171953	
0.002322	0.003008	-0.112281	0.176978	
0.002103	0.002841	-0.120128	0.166274	
0.002404	0.002944	-0.160426	0.169403	
0.002217	0.002866	-0.163242	0.170101	
0.002408	0.002875	-0.110940	0.176666	
0.002352	0.003043	-0.154587	0.174372	
0.002547	0.003257	-0.110213	0.171519	
0.002509	0.003162	-0.128458	0.170321	
0.002413	0.003096	-0.107228	0.171325	
0.002124	0.002774	-0.134533	0.169220	
0.002560	0.003207	-0.114287	0.178244	
0.002430	0.002967	-0.067337	0.168645	
0.002337	0.002808	-0.102945	0.169591	
0.002700	0.003215	-0.125649	0.175580	
0.002412	0.002939	-0.117063	0.177196	
0.002048	0.002614	-0.102393	0.164807	
0.002363	0.002854	-0.141114	0.165119	
0.002376	0.003201	-0.162366	0.174578	
0.002115	0.002793	-0.133577	0.165181	
0.002362	0.002962	-0.174912	0.153649	
0.002330	0.002933	-0.183596	0.168764	
0.002741	0.003506	-0.146725	0.169759	
0.002226	0.002699	-0.156181	0.180444	
0.002452	0.003161	-0.158901	0.168583	
0.002591	0.003083	-0.158840	0.180427	
0.002255	0.002960	-0.142449	0.169529	
0.002075	0.002922	-0.148591	0.164856	
0.002282	0.002915	-0.133470	0.169857	
0.002210	0.002912	-0.120090	0.166884	
0.002358	0.002945	-0.100882	0.181788	
0.002187	0.002743	-0.119662	0.167141	
0.002581	0.003102	-0.101914	0.168107	
0.002046	0.002727	-0.105525	0.163222	
0.002403	0.002996	-0.088937	0.180058	
0.002582	0.003210	-0.088746	0.187394	
0.002214	0.002727	-0.090709	0.168402	
0.002239	0.002860	-0.115277	0.173971	
0.002566	0.003125	-0.115545	0.168173	
0.002356	0.002825	-0.102261	0.181994	
